-,repair_cost-,repair_time-parallel,repair_time-sequential
6622,389348.6474891819,142.16100652815652,299.09757959814567
6623,233751.20294826876,66.89677013303998,195.73803239102168
6624,313600.6468065441,144.74093454616607,261.31851101668497
6625,2727420.5742321997,789.2450715203025,1989.9077876452423
6626,21600000.0,12500.0,12500.0
6627,246315.67250161504,85.11240021326398,203.38550722679312
6628,362265.61492327356,143.75779458055936,284.5786137078852
6629,21600000.0,12500.0,12500.0
6630,21600000.0,12500.0,12500.0
6631,2779152.301049883,760.940400243691,2049.566760708809
6632,21600000.0,12500.0,12500.0
6633,625924.4404090694,203.38766831038396,468.1725679248547
6634,159115.75913518283,55.38062671553074,137.77481974071048
6635,2395774.0755976792,664.2021659456161,1747.615257473316
6636,180744.60356663784,72.79410718531061,156.45792285478075
6637,2276053.0545936767,658.8225255563792,1616.7304930385287
6638,522707.81660787185,203.74539848104715,399.6911130769457
6639,1296264.365401625,434.1213840897249,905.9587680963015
6640,2154530.729510622,680.9667746755742,1544.0997617434261
6641,2523766.1734323236,742.4745922503515,1833.3788838069672
6642,1426106.4101791447,377.97099237773114,1023.011509260704
6643,2423045.4180073375,619.5441238337613,1739.1749896441154
6644,21600000.0,12500.0,12500.0
6645,21600000.0,12500.0,12500.0
6646,1231420.5883609666,424.55590764542194,884.1526008822227
6647,596786.644587435,188.66992639515195,462.98522456389173
6648,911305.0251912028,287.5302759531991,662.3317209659499
6649,2113136.834631726,583.9435838916262,1521.963146888858
6650,2478396.6230525104,653.5074066830673,1786.9978678423108
6651,1992132.4620500288,464.07588111606816,1398.2574377234155
6652,1691823.2055478625,484.2627433312464,1158.1650714053426
6653,1913344.2084858723,543.8943696428526,1394.7218830518946
6654,923857.4921802669,245.9490144180958,657.3293981886458
6655,1505388.8821084676,406.7890935440373,1085.14733997383
6656,2968905.3908442776,782.2009177462656,2199.0547672810158
6657,724178.200113771,221.63051681562877,572.5995305170519
6658,305675.86390456837,88.99394823243769,250.95229825524302
6659,2142352.686089094,550.1526300449536,1527.0590489086344
6660,1267421.4717309945,358.9182093593505,896.1750832380742
6661,2748816.659122311,682.0478115501087,2024.9177570865065
6662,1540476.5147916412,499.91011296046133,1111.6811689850226
6663,21600000.0,12500.0,12500.0
6664,21600000.0,12500.0,12500.0
6665,2505312.8765368215,737.5848856104086,1820.8676297463608
6666,2773041.70304607,757.3437749318929,2023.4151221402128
6667,21600000.0,12500.0,12500.0
6668,1663893.1147212167,474.6165675996105,1190.935042577672
6669,2040469.803959719,512.2675818560605,1446.008793459227
6670,21600000.0,12500.0,12500.0
6671,258186.78636641923,80.69789951878799,214.25973075824737
6672,21600000.0,12500.0,12500.0
6673,2706610.24717353,750.6682768654273,1973.8442949451837
6674,2080146.1352441434,610.4521213682633,1495.3804628461628
6675,3035071.980210608,810.4246105397058,2244.916385376872
6676,21600000.0,12500.0,12500.0
6677,21600000.0,12500.0,12500.0
6678,1267317.3530818622,420.32465140913115,913.6330567237632
6679,21600000.0,12500.0,12500.0
6680,1218952.5503078906,384.25735807248617,842.1670458557114
6681,780983.4820812405,226.57790451280596,565.2117344395476
6682,2249150.4822212406,678.5823987963224,1612.2707941738474
6683,1020752.1054841342,335.344760301451,730.3430279800411
6684,549130.4177936486,216.50013080448056,421.6412617774743
6685,3044280.448052542,764.3208252276955,2259.552583242074
6686,2401148.6268896833,701.2134060712959,1730.0401418784356
6687,21600000.0,12500.0,12500.0
6688,744518.0312150196,223.4596565150592,543.2436956584153
6689,401867.979006337,131.2084538959011,326.296307598387
6690,2338794.627359676,574.2387449770215,1672.5743130938513
6691,1346131.4454770293,448.16374170742864,958.137311755408
6692,21600000.0,12500.0,12500.0
6693,307172.3866789083,116.84060368857597,252.95714762911535
6694,426608.0051540362,134.23662530682608,349.6760003980233
6695,510163.27007669583,205.68225475703673,391.18270412430627
6696,2700414.234196969,689.6716567153941,1964.4435994001306
6697,3680163.5761597604,979.3255893159043,2785.215760142315
6698,1565954.102784028,423.26948874409413,1091.0455180824315
6699,2097387.5301969782,671.2362752714431,1494.295490079533
6700,2517813.226146073,642.8879350029074,1828.558952941725
6701,2768155.1623566365,706.958596645869,2024.664094002507
6702,745571.6852894492,305.63857303984,562.7750641223548
6703,2356129.2114801886,630.2988680615167,1701.7967028905957
6704,3023342.9287544107,838.0625796592743,2243.8636856686035
6705,1537651.6333544522,443.45616718370565,1096.6558763620367
6706,1478419.4577189595,386.66488177953556,1016.3795488429171
6707,283831.4941133368,79.14303593412752,248.7807720333594
6708,1747271.196494166,474.12619823648026,1252.4669797995898
6709,2273449.899592581,613.0133998505728,1637.9252132003235
6710,1590910.8848500114,425.0969852303177,1111.6338182152647
6711,21600000.0,12500.0,12500.0
6712,2818874.1524013155,708.5375132558272,2056.5413008640853
6713,1339063.339940354,439.6161804775892,919.4963499719654
6714,21600000.0,12500.0,12500.0
6715,1740390.0436433156,469.747310184566,1212.6511650369125
6716,2175546.3680961053,597.5147638901807,1549.1377881275712
6717,1740021.174939802,566.9983627340749,1245.210850799862
6718,475828.98878268927,164.64633149148455,368.09742717228437
6719,989833.4689826415,304.7300732836775,727.6274137479859
6720,3794188.40073317,924.808063294479,2790.0894687456944
6721,21600000.0,12500.0,12500.0
6722,1056138.3861393433,318.1648478955424,736.6149562815347
6723,163577.39883425372,54.339325986002386,143.76907846327094
6724,21600000.0,12500.0,12500.0
6725,2541505.756037592,703.874798588717,1839.3030427281428
6726,1014412.3788689072,316.79640638755654,749.124427648629
6727,256209.28774217647,82.04904854673597,222.4113852738211
6728,1290334.054150582,425.60908839014803,901.5761945597546
6729,282504.0535190697,95.86926663382856,246.81108790518292
6730,1740952.5832765938,551.7763429808965,1266.8392632788346
6731,3448671.0208674176,779.3455931461419,2589.046263614109
6732,1859739.2560368427,509.159506721511,1315.1465578335997
6733,2793298.6908034184,711.7076673441592,2049.2878628122985
6734,21600000.0,12500.0,12500.0
6735,21600000.0,12500.0,12500.0
6736,959255.8336596034,309.29473570677834,645.5173960150872
6737,2961672.4808457126,886.8689731135871,2179.493849271887
6738,1211368.2675637628,321.7968570800135,849.6096518079472
6739,21600000.0,12500.0,12500.0
6740,1693384.377852593,530.9591387990464,1168.3017427010923
6741,164633.03612872283,80.18055329344,145.7065742364914
6742,21600000.0,12500.0,12500.0
6743,641386.8838180522,199.67689323806144,505.436515059572
6744,1245827.3069690613,355.1911663142417,924.2834947865701
6745,464985.37778613163,170.31903827903452,369.9906759070385
6746,21600000.0,12500.0,12500.0
6747,21600000.0,12500.0,12500.0
6748,21600000.0,12500.0,12500.0
6749,21600000.0,12500.0,12500.0
6750,1092357.5773846416,348.62213120240614,793.414154025507
6751,2491295.0699987356,658.3982063134126,1796.1921089831012
6752,21600000.0,12500.0,12500.0
6753,261324.76254784808,76.85732502686913,220.80746920008184
6754,2329707.124299296,598.916796403787,1693.3559667723002
6755,754521.9741574086,231.8559224786514,553.3466150664177
6756,463474.90882292204,144.15824174928355,372.3732599751432
6757,739128.9211572999,266.70368258731514,576.5340034547523
6758,1734092.6522497402,473.3720353964243,1236.5068755200516
6759,349273.2725584247,112.82808126605266,268.6331834737556
6760,21600000.0,12500.0,12500.0
6761,2095042.0667255803,510.90819122518144,1468.9155635718391
6762,21600000.0,12500.0,12500.0
6763,2628104.45634177,672.1405270907652,1908.7727764783344
6764,2411717.446949646,723.3272011585043,1751.7515478416317
6765,2016080.1062347295,562.4730293560046,1457.439444515046
6766,2538391.5966635863,635.3889550804772,1849.2977269863231
6767,1590150.38755708,431.8968630861863,1125.5147524437712
6768,2354241.395558396,655.8689819487781,1679.8351006473583
6769,2330305.7582438155,697.628336016589,1657.0485598438581
6770,1172320.0283171416,361.0201860988896,842.9109610235047
6771,581452.665835466,177.1939194090087,450.6722314217475
6772,2340809.7427517828,748.0978011129217,1691.5279977978444
6773,21600000.0,12500.0,12500.0
6774,21600000.0,12500.0,12500.0
6775,2567403.0920941094,666.1466681426701,1863.4423007549365
6776,2068759.5226671328,621.6062814777929,1458.5031439296022
6777,525841.2653636448,146.8561660764352,397.2620484249279
6778,405409.66444390337,124.06951831689098,305.20791807079354
6779,1423243.1382878441,403.3626785052161,989.00292280855
6780,1601137.339486757,463.0693940546395,1169.4635158627793
6781,1435586.6377997482,403.7412156619804,1001.3727095314748
6782,2780093.2158448803,745.090633492384,2040.5975364726864
6783,3106542.30046424,802.1462241359242,2299.095257445844
6784,285521.0034483712,103.19998813064397,243.31995395408737
6785,469166.41632323904,173.9103461816647,382.5722799980397
6786,2034104.2940433258,558.1642763614208,1472.11194088095
6787,2286946.983284657,609.6435985587367,1625.8132942225452
6788,2615232.3486359552,717.1029277335673,1907.848500062698
6789,923802.878992463,250.56748715082787,687.6683704591588
6790,301552.8536850617,100.70182023892673,241.21503053488627
6791,1883508.248014582,612.645111280267,1326.5951138982082
6792,21600000.0,12500.0,12500.0
6793,1345234.4340877389,466.59172468186244,937.3437802073734
6794,2543240.7039917237,675.6912438605185,1857.6666964307915
6795,1854549.5652258336,563.2539617503232,1339.5584700656345
6796,1813718.411390314,555.48658816766,1296.4186260219608
6797,21600000.0,12500.0,12500.0
6798,2556993.7027846007,696.5941285247338,1857.878246609756
6799,21600000.0,12500.0,12500.0
6800,21600000.0,12500.0,12500.0
6801,1795003.728766519,505.29000388244077,1249.8182911565762
6802,1709722.6841249408,456.64365655516434,1178.0456636929853
6803,2963179.6040631775,801.9169152900354,2195.6879414468076
6804,1827439.1946389754,480.26004106422124,1296.9832378939266
6805,1895232.7938219893,554.1404445443648,1350.453065613078
6806,1602698.027863988,447.5451221479965,1149.470976215518
6807,1097472.4034195403,398.0482048582579,789.2031624915489
6808,21600000.0,12500.0,12500.0
6809,2802079.9355770336,743.8224662470121,2036.6631525567118
6810,993102.0026611427,284.2462759496795,709.594038348042
6811,21600000.0,12500.0,12500.0
6812,21600000.0,12500.0,12500.0
6813,194081.50856650513,68.35946633814719,171.59266111491664
6814,728242.1020950277,279.5358399954048,539.6275136350724
6815,1588135.0321778567,415.38146051898866,1123.4838345235423
6816,467645.48933739203,228.10313339203668,373.6829392213882
6817,2313007.5468173535,681.1170179483996,1666.565216578567
6818,932007.1374142118,313.64880486191095,687.4642936473102
6819,1069646.755803545,335.8251508814699,791.4463274653765
6820,21600000.0,12500.0,12500.0
6821,1235163.6519352652,438.83862439632526,906.402599026675
6822,1832711.9276731818,510.2808766324416,1295.3877998879548
6823,948612.2413077417,292.7935652677408,716.8391213758401
6824,3154836.400429142,920.702028708596,2355.5432544521614
6825,1228560.5624174138,314.620897687006,877.7515894489936
6826,21600000.0,12500.0,12500.0
6827,529953.2087117636,161.32701558886166,413.0528840771726
6828,272714.35503067164,116.27111450786968,228.36028965291956
6829,143198.83212130284,53.89668806111999,127.01302523321138
6830,21600000.0,12500.0,12500.0
6831,1381975.0412316297,354.91064982147844,1018.036916384704
6832,2078495.787932486,671.6433334746862,1503.974925154638
6833,2693451.9645566675,722.2767979625363,1955.5941965992722
6834,700701.7837781701,197.12638029036523,500.6209461923428
6835,21600000.0,12500.0,12500.0
6836,1273149.9429292679,325.6163844902969,874.5608652802649
6837,164659.50753942854,70.00233231407998,145.89371914851426
6838,2128115.117084066,623.6188808145773,1539.2588279840425
6839,21600000.0,12500.0,12500.0
6840,715446.3124205006,244.53732400947516,542.4635903649572
6841,21600000.0,12500.0,12500.0
6842,21600000.0,12500.0,12500.0
6843,389158.034166298,133.33041791205162,309.435195852138
6844,21600000.0,12500.0,12500.0
6845,2558444.223384924,699.0675110766053,1867.0044451407855
6846,1791602.8839242742,488.0007994519192,1279.7189612444581
6847,2434383.222493743,658.6160865269632,1758.9694136758185
6848,574057.4019787004,195.49671913747517,433.3275060009802
6849,21600000.0,12500.0,12500.0
6850,2574307.882157583,677.295415780032,1867.4379173609536
6851,21600000.0,12500.0,12500.0
6852,244568.58278623625,91.34598907255992,190.79390013850434
6853,2757406.6777514406,728.6731939333439,2009.4999985364996
6854,21600000.0,12500.0,12500.0
6855,21600000.0,12500.0,12500.0
6856,1954176.7471151887,499.9267485989409,1393.3888076158817
6857,2321084.233407796,669.7045894525088,1655.3070793735308
6858,1702288.6680060925,557.0842187292925,1206.4657220444365
6859,466935.997131472,161.9436759851259,371.42774382138606
6860,21600000.0,12500.0,12500.0
6861,1529519.2852188267,469.4067556629984,1092.1868399353134
6862,2728570.3428281564,719.3124118905602,2005.486024710549
6863,21600000.0,12500.0,12500.0
6864,614740.6425148568,197.04699055439676,481.48185954210686
6865,1520044.7806197861,418.94779893366876,1086.5616988589534
6866,3190275.6038167165,839.82889767677,2362.208195930543
6867,365045.12690496614,106.86367869732983,298.1321763354727
6868,21600000.0,12500.0,12500.0
6869,1249940.0729886899,413.1030303619998,896.1301480381194
6870,347468.9162186933,103.49422190939592,280.9260512635323
